etcd,oe_test_service_etcd,2023-03-17-13:27:12.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
etcd,oe_test_etcd_01,2023-03-17-13:28:11.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
fcgi,oe_test_fcgi,2023-03-17-13:30:34.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
fcoe-utils,oe_test_service_fcoe,2023-03-17-13:32:57.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
firebird,oe_test_service_firebird-superserver,2023-03-17-13:35:22.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
flatpak,oe_test_service_flatpak-system-helper,2023-03-17-13:35:39.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
freeipmi,oe_test_service_bmc-watchdog,2023-03-17-13:38:28.log,"Broken testcase
preinstall absent
systemd unit restart failure
systemd unit runtime error
timeout
",1,0,1,0,0,1,1,0,1
freeipmi,oe_test_service_ipmidetectd,2023-03-17-13:51:05.log,"Broken testcase
preinstall absent
systemd unit restart failure
systemd unit runtime error
",1,0,1,0,0,1,1,0,0
freeipmi,oe_test_service_ipmiseld,2023-03-17-13:53:46.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
freeradius,oe_test_freeradius_freeradius_radiusd,2023-03-17-13:57:36.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radtestAndRadwho,2023-03-17-14:05:05.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radcryptAndRadeapclient,2023-03-17-14:00:49.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius_radiusdAndRadmin,2023-03-17-13:58:21.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radwho,2023-03-17-14:05:46.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radclient,2023-03-17-13:59:00.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_service_radiusd,2023-03-17-14:07:35.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radsqlrelay,2023-03-17-14:04:29.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radzap,2023-03-17-14:06:22.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radsniff2,2023-03-17-14:03:54.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radsniff,2023-03-17-14:03:17.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_rlm_ippool_toolAndSmbencrypt,2023-03-17-14:06:58.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radclient2,2023-03-17-13:59:38.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_rad_counter,2023-03-17-14:00:13.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radeapclient,2023-03-17-14:01:26.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius_raddebugAndCheckrad,2023-03-17-13:48:29.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radlast,2023-03-17-14:02:03.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
freeradius,oe_test_freeradius_freeradius-utils_radlastAndRadsniff,2023-03-17-14:02:39.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
galera,oe_test_service_garbd,2023-03-17-13:59:24.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
galera,oe_test_galera_garbd,2023-03-17-13:58:19.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
ganglia,oe_test_service_gmetad,2023-03-17-14:02:04.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
ganglia,oe_test_service_gmond,2023-03-17-14:02:58.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
gdm,oe_test_service_gdm,2023-03-17-14:05:37.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
gegl04,oe_test_gegl04_gegl-imgcmp,2023-03-17-14:09:08.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
gegl04,oe_test_gegl04_gegl,2023-03-17-14:08:40.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
geoclue2,oe_test_service_geoclue,2023-03-17-14:10:29.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
geos,oe_test_geos_commandAndbaseFun,2023-03-17-14:11:23.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
git,oe_test_socket_git,2023-03-17-14:13:12.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
glibc,oe_test_socket_nscd,2023-03-17-14:16:37.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
glusterfs,oe_test_service_glusterfsd,2023-03-17-14:18:15.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
glusterfs,oe_test_service_gluster-ta-volume,2023-03-17-14:19:55.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
glusterfs,oe_test_service_glustereventsd,2023-03-17-14:16:58.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
glusterfs,oe_test_service_glusterd,2023-03-17-14:16:04.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
glusterfs,oe_test_service_glusterfssharedstorage,2023-03-17-14:19:09.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
gnome-shell,oe_test_gnome-shell,2023-03-17-14:20:18.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
gssproxy,oe_test_service_gssproxy,2023-03-17-14:25:09.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
haproxy,oe_test_service_haproxy,2023-03-17-14:27:23.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
haveged,oe_test_service_haveged,2023-03-17-14:28:02.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
hostname,oe_test_service_nis-domainname,2023-03-17-14:30:48.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
hsqldb,oe_test_service_hsqldb,2023-03-17-14:33:26.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
httpd,oe_test_socket_httpd,2023-03-17-14:41:05.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
httpd,oe_test_service_httpd,2023-03-17-14:39:59.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
httpd,oe_test_service_htcacheclean,2023-03-17-14:36:11.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iftop,oe_test_iftop_gui,2023-03-17-14:40:46.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_03,2023-03-17-09:20:18.log,"Broken testcase
pkg not found
",1,1,0,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_08,2023-03-17-09:23:25.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_07,2023-03-17-09:22:54.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_02,2023-03-17-09:19:45.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_05,2023-03-17-09:21:25.log,"Broken testcase
pkg not found
",1,1,0,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_06,2023-03-17-09:22:01.log,"Broken testcase
pkg not found
",1,1,0,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_04,2023-03-17-09:20:50.log,"Broken testcase
pkg not found
",1,1,0,0,0,0,0,0,0
ImageMagick,oe_test_ImageMagick_01,2023-03-17-09:19:09.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
initscripts,oe_test_service_readonly-root,2023-03-17-14:47:17.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
initscripts,oe_test_service_loadmodules,2023-03-17-14:44:44.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
initscripts,oe_test_service_netconsole,2023-03-17-14:46:25.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
initscripts,oe_test_service_network,2023-03-17-14:45:32.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
initscripts,oe_test_service_import-state,2023-03-17-14:43:56.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
ipmitool,oe_test_service_exchange-bmc-os-info,2023-03-17-14:46:59.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
ipmitool,oe_test_service_ipmievd,2023-03-17-14:47:50.log,"Broken testcase
preinstall absent
kernel module absent
systemd unit restart failure
",1,0,1,1,0,1,0,0,0
ipmitool,oe_test_service_bmc-snmp-proxy,2023-03-17-14:46:05.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
iprutils,oe_test_service_iprdump,2023-03-17-14:49:59.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iprutils,oe_test_service_iprupdate,2023-03-17-14:51:33.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iprutils,oe_test_service_iprinit,2023-03-17-14:50:47.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iprutils,oe_test_target_iprutils,2023-03-17-14:52:19.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
ipset,oe_test_service_ipset,2023-03-17-14:50:36.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iptables,oe_test_service_iptables,2023-03-17-14:54:22.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iptables,oe_test_service_ip6tables,2023-03-17-14:53:23.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iputils,oe_test_service_ninfod,2023-03-17-14:54:52.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iputils,oe_test_service_rdisc,2023-03-17-14:55:40.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
ipwatchd,oe_test_service_ipwatchd,2023-03-17-14:57:12.log,"Broken testcase
systemd unit enable failure
",1,0,0,0,0,0,0,1,0
irqbalance,oe_test_service_irqbalance,2023-03-17-14:58:15.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
iSulad,oe_test_service_isulad,2023-03-17-14:37:53.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_servertool_unpack200,2023-03-17-15:05:51.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_javap_jcmd,2023-03-17-15:02:33.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_appletviewer_clhsdb,2023-03-17-15:00:51.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_java_javac,2023-03-17-15:02:03.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_native2ascii_pack200,2023-03-17-15:04:38.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_jjs_jmap,2023-03-17-15:03:38.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_javadoc_javah,2023-03-17-15:01:24.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_rmic_rmid,2023-03-17-15:05:13.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
java-1.8.0-openjdk,oe_test_openjdk_jdb_jdeps,2023-03-17-15:03:04.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
javapackages-tools,oe_test_gradle-local,2023-03-17-15:19:51.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
javapackages-tools,oe_test_build-classpath,2023-03-17-15:07:48.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
javapackages-tools,oe_test_build-jar-repository,2023-03-17-15:12:08.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
javapackages-tools,oe_test_javapackages-local,2023-03-17-15:20:26.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
javapackages-tools,oe_test_binary_files_operation,2023-03-17-15:01:52.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
javapackages-tools,oe_test_find-shade-jar,2023-03-17-15:15:46.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
jemalloc,oe_test_jemalloc_02,2023-03-17-15:08:44.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
jemalloc,oe_test_jemalloc_01,2023-03-17-15:08:13.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
jetty,oe_test_service_jetty,2023-03-17-15:11:32.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
jetty,oe_test_jetty_start,2023-03-17-15:11:05.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_abnormal_removejar,2023-03-17-15:17:09.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_ant,2023-03-17-15:20:27.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_maven,2023-03-17-15:43:45.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_spring_maven,2023-03-17-15:51:22.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_noimport,2023-03-17-15:49:15.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_epeat,2023-03-17-15:22:40.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_assert,2023-03-17-15:21:36.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_kotlin_maven,2023-03-17-15:38:32.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_junit4,2023-03-17-15:33:36.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_parametric,2023-03-17-15:50:19.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_gradle,2023-03-17-15:23:41.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
junit5,oe_test_junit5_annotation_timeout,2023-03-17-15:19:23.log,"Broken testcase
pkg not found
preinstall absent
timeout
",1,1,1,0,0,0,0,0,1
junit5,oe_test_junit5_annotation_tag,2023-03-17-15:18:15.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
keepalived,oe_test_service_keepalived,2023-03-17-15:22:42.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
kernel,oe_test_kernel_cmd_01,2023-03-17-15:25:40.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
kernel,oe_test_kernel_cmd_03,2023-03-17-15:26:45.log,"Broken testcase
pkg not found
",1,1,0,0,0,0,0,0,0
kernel,oe_test_kernel_cmd_02,2023-03-17-15:26:14.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
kernel,oe_test_service_cpupower,2023-03-17-15:27:16.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
kexec-tools,oe_test_service_kdump,2023-03-17-15:29:53.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
keyutils,oe_test_keyutils-api,2023-03-17-15:32:43.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
kmod,oe_test_depmod,2023-03-17-15:35:52.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
kmod,oe_test_kmod,2023-03-17-15:37:59.log,"Broken testcase
",1,0,0,0,0,0,0,0,0
kmod,oe_test_modinfo,2023-03-17-15:38:20.log,"Broken testcase
",1,0,0,0,0,0,0,0,0
kmod,oe_test_insmod-lsmod,2023-03-17-15:37:22.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
kmod,oe_test_rmmod,2023-03-17-15:39:30.log,"Broken testcase
preinstall absent
kernel module absent
",1,0,1,1,0,0,0,0,0
kmod,oe_test_weak-modules,2023-03-17-15:39:53.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
kmod,oe_test_modprobe,2023-03-17-15:38:44.log,"Broken testcase
kernel module absent
",1,0,0,1,0,0,0,0,0
krb5,oe_test_service_krb5kdc,2023-03-17-15:44:37.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
krb5,oe_test_service_kadmin,2023-03-17-15:42:37.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
krb5,oe_test_service_kprop,2023-03-17-15:43:44.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
kubernetes,oe_test_service_kube-scheduler,2023-03-17-15:47:58.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
kubernetes,oe_test_service_kube-controller-manager,2023-03-17-15:47:31.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
kubernetes,oe_test_service_kube-proxy,2023-03-17-15:49:17.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
kubernetes,oe_test_service_kube-apiserver,2023-03-17-15:49:44.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
kubernetes,oe_test_service_kubelet,2023-03-17-15:48:23.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
libcap,oe_test_acl_bind_port,2023-03-17-15:58:04.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libcap,oe_test_acl_allow_change_nochange,2023-03-17-15:56:41.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libcap,oe_test_acl_ordinary_users_setgid,2023-03-17-15:57:37.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libcgroup,oe_test_service_cgconfig,2023-03-17-15:58:15.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
libmemcached,oe_test_memtouch,2023-03-17-16:08:57.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memflush,2023-03-17-16:05:36.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memaslap,2023-03-17-16:01:08.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memdump-memerror,2023-03-17-16:04:16.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memslap,2023-03-17-16:07:36.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memcapable,2023-03-17-16:01:52.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memping,2023-03-17-16:06:16.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memrm,2023-03-17-16:06:56.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memcat,2023-03-17-16:02:32.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memstat,2023-03-17-16:08:17.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memcp,2023-03-17-16:03:14.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libmemcached,oe_test_memexist,2023-03-17-16:04:58.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
libosinfo,oe_test_osinfo-query,2023-03-17-16:02:31.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libosinfo,oe_test_osinfo-detect,2023-03-17-16:01:10.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libosinfo,oe_test_osinfo-install-script,2023-03-17-16:02:01.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libstoragemgmt,oe_test_service_libstoragemgmt,2023-03-17-16:04:49.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
libwbxml,oe_test_libwbxml_xml2wbxml,2023-03-17-16:08:53.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libwbxml,oe_test_libwbxml_wbxml2xml,2023-03-17-16:07:43.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libzip,oe_test_libzip_zipcmp,2023-03-17-16:11:10.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libzip,oe_test_libzip_zipmerge,2023-03-17-16:11:46.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
libzip,oe_test_libzip_ziptool,2023-03-17-16:12:17.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
lighttpd,oe_test_service_lighttpd,2023-03-17-16:11:45.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
linuxptp,oe_test_service_phc2sys,2023-03-17-16:14:34.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
linuxptp,oe_test_service_ptp4l,2023-03-17-16:15:30.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
lldpad,oe_test_service_lldpad,2023-03-17-16:14:43.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
lldpad,oe_test_socket_lldpad,2023-03-17-16:15:49.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
lm_sensors,oe_test_service_lm_sensors,2023-03-17-16:19:11.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
lm_sensors,oe_test_service_sensord,2023-03-17-16:20:04.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
lm_sensors,oe_test_service_fancontrol,2023-03-17-16:18:16.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
logwatch,oe_test_logwatch,2023-03-17-16:18:34.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
lorax,oe_test_service_lorax-composer,2023-03-17-16:21:21.log,"Broken testcase
pkg not found
preinstall absent
systemd unit restart failure
",1,1,1,0,0,1,0,0,0
lorax,oe_test_socket_lorax-composer,2023-03-17-16:22:56.log,"Broken testcase
pkg not found
preinstall absent
",1,1,1,0,0,0,0,0,0
lvm2,oe_test_service_dm-event,2023-03-17-16:23:32.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
lvm2,oe_test_lvm2_pvmove_001,2023-03-17-16:48:15.log,"Broken testcase
preinstall absent
kernel module absent
",1,0,1,1,0,0,0,0,0
lvm2,oe_test_service_blk-availability,2023-03-17-16:22:44.log,"Broken testcase
preinstall absent
systemd unit restart failure
",1,0,1,0,0,1,0,0,0
lvm2,oe_test_service_lvm2-lvmpolld,2023-03-17-16:29:07.log,"Broken testcase
systemd unit enable failure
",1,0,0,0,0,0,0,1,0
lvm2,oe_test_socket_lvm2-lvmpolld,2023-03-17-16:40:25.log,"Broken testcase
",1,0,0,0,0,0,0,0,0
lvm2,oe_test_lvm2_pvremove_001,2023-03-17-16:41:11.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
lvm2,oe_test_lvm2_pvresize_001,2023-03-17-16:46:47.log,"Broken testcase
preinstall absent
",1,0,1,0,0,0,0,0,0
lvm2,oe_test_lvm2_pvdisplay_001,2023-03-17-16:52:17.log,"Broken testcase
",1,0,0,0,0,0,0,0,0
lvm2,oe_test_service_lvm2-lvmdbusd,2023-03-17-16:24:19.log,"Broken testcase
preinstall absent
systemd unit restart failure
systemd unit runtime error
",1,0,1,0,0,1,1,0,0
lvm2,oe_test_lvm2_vgchange_002,2023-03-17-16:58:52.log,"Broken testcase
",1,0,0,0,0,0,0,0,0
lvm2,oe_test_lvm2_vgextend_002,2023-03-17-16:55:43.log,"Broken testcase
",1,0,0,0,0,0,0,0,0
lvm2,oe_test_lvm2_pvchange_001,2023-03-17-16:54:07.log,"Broken testcase
",1,0,0,0,0,0,0,0,0
